;0
amendment;['NN', 'NN-TL']
allow;['VB']
pay;['NN', 'VB', 'VB-HL', 'NN-HL', 'VB-TL']
raises;['NNS', 'VBZ']
sessions;['NNS']
veteran;['JJ', 'NN']
jackson;['NP-TL', 'NP', 'NP-HL']
legislator;['NN']
aid;['NN', 'VB', 'NN-HL', 'NN-TL']
education;['NN', 'NN-TL', 'NN-HL']
something;['PN', 'PN-TL']
consistently;['RB']
opposed;['VBN', 'VBD']
past;['NN', 'JJ', 'AP', 'IN', 'NN-TL', 'RB']
mac;['NP']
barber;['NP', 'NN', 'NN-HL']
commerce;['NN-TL', 'NN', 'NN-NC']
asking;['VBG']
endorse;['VB']
increased;['VBN', 'VBD', 'VBN-HL']
support;['NN', 'VB', 'NN-HL', 'NN-TL']
provided;['VBN', 'VBD']
expended;['VBN', 'VBD']
13th;['OD']
members;['NNS', 'NNS-TL', 'NNS-HL']
congressional;['JJ', 'JJ-TL']
delegation;['NN']
washington;['NP', 'NP-HL', 'NP-TL']
like;['VB', 'CS', 'IN', 'JJ', 'VB-HL', 'IN-TL']
see;['VB', 'UH']
congressmen;['NNS', 'NNS-TL']
specifically;['RB', 'QL']
him;['PPO', 'PPO-NC', 'PPO-TL']
tossed;['VBD', 'VBN']
hopper;['NN']
formally;['RB']
read;['VBN', 'VBD', 'NP', 'VB']
event;['NN']
congress;['NP', 'NP-HL', 'NP-TL', 'NP-TL-HL', 'NN']
does;['DOZ', 'DOZ-HL', 'DOZ-TL']
board;['NN-TL', 'NN', 'NN-HL', 'VB-NC', 'VB']
directed;['VBN', 'VBD']
give;['VB', 'NN']
teacher;['NN', 'NN-HL']
colquitt;['NP-HL', 'NP-TL']
long;['JJ', 'RB', 'JJ-TL', 'QL', 'NP-HL', 'NP', 'RB-HL', 'VB']
hot;['JJ', 'JJ-TL', 'JJ-HL']
controversy;['NN']
miller;['NP-TL', 'NP']
school;['NN', 'NN-TL', 'NN-HL', 'VB']
superintendent;['NN', 'NN-TL']
policeman;['NN', 'NN-TL']
put;['VBD', 'VB', 'VBN', 'VB-HL', 'VBD-NC']
coolest;['JJT', 'JJT-HL']
i;['PPSS', 'NN', 'PPSS-NC', 'NN-TL', 'NP', 'NIL', 'PPSS-HL']
ever;['RB', 'QL']
saw;['VBD', 'VB', 'NN', 'NN-TL']
harry;['NP', 'VB']
davis;['NP', 'NP-TL']
agriculture;['NN', 'NN-TL']
defeated;['VBD', 'VBN']
felix;['NP']
bush;['NP', 'NN']
principal;['NN', 'JJS', 'NN-TL']
democratic;['JJ-TL', 'JJ']
1,119;['CD']
votes;['NNS', 'VBZ']
saturday's;['NR$']
got;['VBD', 'VBN', 'VBD-TL', 'VBN-TL']
402;['CD']
ordinary;['NN-TL', 'NN', 'JJ']
carey;['NP', 'NP-HL']
armed;['VBN', 'VBN-TL', 'VBN-TL-HL']
pistol;['NN']
stood;['VBD', 'VBN']
polls;['NNS']
insure;['VB']
order;['NN', 'VB', 'NN-TL', 'NN-HL']
calmest;['JJT']
tom;['NP', 'NP-TL']
just;['RB', 'JJ', 'QL']
church;['NN', 'NN-HL', 'NN-TL', 'NP-HL', 'NP', 'NN-TL-HL']
didn't;['DOD*', 'DOD*-TL']
smell;['VB', 'NN']
drop;['NN', 'VB', 'JJ']
liquor;['NN', 'NN-TL']
bit;['NN', 'VBD', 'VBN']
trouble;['NN', 'VB']
leading;['VBG']
quiet;['JJ', 'NN', 'JJ-TL', 'JJ-HL', 'VB']
marked;['VBN', 'VBD', 'JJ']
anonymous;['JJ']
midnight;['NN']
phone;['NN', 'NN-HL', 'NP', 'VB']
calls;['NNS', 'VBZ-HL', 'VBZ', 'NIL']
veiled;['VBN']
threats;['NNS']
violence;['NN', 'NN-TL']
former;['AP']
george;['NP', 'NP-TL', 'NP-NC']
p.;['NP', 'NN-TL', 'NN', 'NP-HL', 'NP-TL', 'JJ']
callan;['NP']
shot;['VBD', 'NN', 'VBN', 'NN-HL']
himself;['PPL', 'PPL-HL', 'PPL-NC']
death;['NN', 'NN-HL', 'NN-TL', 'NN-TL-HL']
march;['NP', 'NN', 'NP-HL', 'NN-TL', 'VB']
18;['CD', 'CD-HL', 'CD-TL']
days;['NNS', 'NNS-HL', 'NNS-TL']
post;['NN', 'VB', 'NP', 'NN-TL', 'FW-IN', 'IN']
dispute;['NN', 'VB']
during;['IN', 'IN-HL', 'IN-TL']
reportedly;['RB']
telephone;['NN', 'NN-TL', 'VB', 'NN-HL']
too;['RB', 'QL', 'RB-HL', 'QL-HL', 'QL-TL', 'RB-NC']
subjected;['VBN', 'VBN-HL']
soon;['RB']
scheduled;['VBD', 'VBN']
local;['JJ', 'NN', 'NN-TL', 'JJ-TL', 'JJ-HL']
feared;['VBD', 'VBN']
carry;['VB']
gun;['NN', 'VB', 'NN-TL', 'NP']
promised;['VBD', 'VBN']
sheriff;['NN-TL', 'NN']
tabb;['NP']
good;['JJ', 'NN', 'JJ-TL', 'RB', 'JJ-HL', 'NN-HL']
promise;['NN', 'VB']
everything;['PN']
went;['VBD']
real;['QL', 'JJ', 'JJ-TL', 'JJ-NC']
smooth;['JJ', 'VB']
wasn't;['BEDZ*']
austin;['NP-HL', 'NP', 'NP-TL']
approval;['NN']
price;['NP', 'NN', 'NN-TL', 'VB', 'NP-HL', 'NN-HL']
daniel's;['NP$']
abandoned;['VBN', 'VBD']
seemed;['VBD', 'VBN']
certain;['JJ', 'AP', 'FW-JJ']
thursday;['NR', 'NR-TL']
adamant;['JJ']
protests;['NNS', 'VBZ']
bankers;['NNS', 'NNS-TL']
daniel;['NP']
personally;['RB']
led;['VBD', 'VBD-HL', 'VBN']
fight;['NN', 'NN-HL', 'VB']
measure;['NN', 'VB', 'VB-HL', 'NN-TL']
watered;['VBN', 'VBD']
down;['RP', 'IN', 'RP-HL', 'NP-TL', 'RB-TL', 'VB', 'JJ', 'NN']
considerably;['RB', 'QL']
rejection;['NN']
legislatures;['NNS-TL', 'NNS']
hearing;['NN', 'NN-HL', 'VBG']
revenue;['NN-TL', 'NN', 'NN-HL']
taxation;['NN-TL', 'NN']
rules;['NNS', 'NNS-TL', 'NNS-HL', 'VBZ']
automatically;['RB']
subcommittee;['NN', 'NN-TL']
week;['NN', 'NN-HL', 'NN-TL', 'NN-TL-HL']
questions;['NNS', 'NNS-TL', 'VBZ-HL', 'VBZ', 'NNS-HL']
taunted;['VBD', 'VBN']
appearing;['VBG']
witnesses;['NNS', 'NNS-TL']
left;['VBD', 'VBN', 'JJ', 'NR', 'NN', 'NN-TL']
little;['AP', 'JJ', 'QL', 'NP', 'JJ-TL', 'JJ-HL', 'AP-HL', 'RB']
doubt;['NN', 'NN-HL', 'VB']
recommend;['VB']
passage;['NN']
termed;['VBD', 'VBN', 'VBN-HL']
extremely;['RB', 'QL']
conservative;['JJ', 'NN']
estimate;['NN', 'VB', 'NN-TL']
produce;['VB', 'NN']
17;['CD', 'CD-HL', 'CD-TL']
dollars;['NNS', 'NNS-HL']
help;['VB', 'NN', 'NN-HL', 'VB-HL', 'UH']
erase;['VB']
anticipated;['VBN', 'VBD']
deficit;['NN', 'NN-HL']
63;['CD']
current;['JJ', 'NN', 'JJ-TL', 'JJ-HL']
fiscal;['JJ', 'JJ-TL', 'JJ-HL']
31;['CD', 'CD-TL']
merely;['RB', 'QL']
means;['NNS', 'VBZ', 'NNS-TL', 'NN', 'VBZ-TL', 'NN-HL', 'NP']
enforcing;['VBG']
escheat;['NN']
books;['NNS', 'NNS-HL', 'NNS-TL']
republic;['NN', 'NN-TL', 'NN-NC']
permits;['VBZ', 'NNS']
over;['RP', 'IN', 'IN-HL', 'RP-HL', 'IN-TL', 'JJ']
bank;['NN', 'NN-TL']
accounts;['NNS', 'VBZ', 'NNS-HL']
stocks;['NNS', 'NNS-HL', 'NNS-TL']
personal;['JJ', 'JJ-HL', 'JJ-TL']
persons;['NNS']
missing;['VBG', 'NN']
seven;['CD', 'CD-HL', 'CD-TL']
bill;['NN', 'NP', 'NN-TL', 'NP-TL']
drafted;['VBD', 'VBN']
banks;['NNS', 'NNS-TL', 'VBZ', 'NP', 'NP-TL']
insurance;['NN', 'NN-TL', 'NN-HL']
firms;['NNS']
pipeline;['NN', 'NN-TL']
companies;['NNS']
corporations;['NNS', 'NNS-TL']
report;['VB', 'NN', 'VB-HL', 'NN-TL', 'NN-HL']
treasurer;['NN', 'NN-TL']
cannot;['MD*']
enforced;['VBN']
now;['RB', 'RB-HL', 'RB-NC']
because;['CS', 'RB', 'CS-HL']
almost;['RB', 'QL', 'QL-TL']
impossible;['JJ']
locate;['VB']
declared;['VBD', 'VBN']
dewey;['NP']
lawrence;['NP', 'NP-TL']
tyler;['NP']
lawyer;['NN']
representing;['VBG']
sounded;['VBD', 'VBN']
opposition;['NN', 'NN-HL']
keynote;['NN', 'VB']
violate;['VB']
their;['PP$', 'PP$-TL', 'NIL']
contractual;['JJ']
obligations;['NNS', 'NNS-HL', 'NIL']
depositors;['NNS']
undermine;['VB']
confidence;['NN', 'NN-HL']
customers;['NNS', 'NNS-HL']
if;['CS', 'CS-HL', 'NIL']
you;['PPSS', 'PPO', 'PPO-TL', 'PPSS-TL', 'PPO-HL', 'PPSS-HL', 'PPSS-NC', 'PPO-NC']
destroy;['VB']
economy;['NN', 'JJ']
circulation;['NN']
millions;['NNS']
charles;['NP', 'NP-TL']
hughes;['NP', 'NP-TL']
sherman;['NP', 'NP-TL']
sponsor;['NN', 'VB', 'NN-TL']
enact;['VB']
amount;['VB', 'NN', 'NN-HL']
gift;['NN', 'NN-TL']
taxpayers';['NNS$']
pockets;['NNS']
contention;['NN']
denied;['VBN', 'VBD']
several;['AP']
including;['IN', 'VBG']
scott;['NP']
hudson;['NP', 'NP-TL']
gaynor;['NP']
jones;['NP', 'NP-HL', 'NP-TL']
houston;['NP', 'NP-TL']
brady;['NP']
harlingen;['NP']
howard;['NP', 'NP-TL']
cox;['NP']
argued;['VBD', 'VBN']
probably;['RB']
unconstitutional;['JJ']
impair;['VB']
complained;['VBD', 'VBN']
enough;['AP', 'AP-HL', 'QLP', 'RB']
introduced;['VBN', 'VBD']
senators;['NNS', 'NNS-TL', 'NNS-HL']
unanimously;['RB']
parkhouse;['NP']
dallas;['NP', 'NP-TL', 'NP-HL']
authorizing;['VBG']
schools;['NNS', 'NNS-HL', 'NNS-TL']
deaf;['JJ', 'JJ-TL']
designed;['VBN', 'VBD', 'VBN-HL']
special;['JJ', 'JJ-HL', 'JJ-TL', 'NN', 'NN-TL']
schooling;['NN', 'VBG']
students;['NNS', 'NNS-HL', 'NNS-TL']
scholastic;['JJ']
reduced;['VBN', 'VBD']
debate;['NN', 'VB']
authorize;['VB']
agency;['NN-TL', 'NN', 'NN-TL-HL']
establish;['VB']
county-wide;['JJ']
300,000;['CD']
population;['NN', 'NN-HL']
require;['VB']
children;['NNS', 'NNS-TL', 'NNS-HL']
between;['IN', 'IN-TL', 'RB', 'IN-HL']
6;['CD', 'CD-TL', 'CD-HL', 'CD-TL-HL']
attend;['VB', 'VB-HL']
permitting;['VBG']
older;['JJR', 'JJR-HL']
residential;['JJ', 'JJ-TL']
here;['RB', 'RB-HL', 'RB-TL', 'RN', 'RB-NC']
budget;['NN', 'NN-HL', 'VB', 'NN-TL']
harris;['NP', 'NP-TL', 'NP-HL']
bexar;['NP']
tarrant;['NP']
el;['NP', 'FW-AT-TL', 'NP-TL']
paso;['NP', 'FW-NN']
$451,500;['NNS']
savings;['NNS', 'NNS-TL', 'NN']
$157,460;['NNS']
yearly;['RB', 'JJ', 'JJ-TL']
year's;['NN$', 'NN$-TL']
capital;['NN', 'NN-TL', 'JJ', 'NN-HL']
outlay;['NN']
$88,000;['NNS']
absorbed;['VBN', 'VBD']
tea;['NN']
estimated;['VBD', 'VBN-HL', 'VBN']
182;['CD']
scholastics;['NNS']
saving;['VBG', 'NN']
coming;['VBG', 'NN', 'VBG-HL', 'NN-TL']
live;['VB', 'JJ', 'VB-TL', 'VB-HL']
get;['VB', 'VB-HL', 'VB-TL', 'VB-NC']
hear;['VB']
horse;['NN', 'NN-HL', 'NN-TL']
parimutuels;['NNS']
reps.;['NNS-TL']
v.;['NP', 'IN', 'IN-TL']
red;['NP', 'JJ-TL', 'NN-TL', 'JJ', 'NN', 'JJ-TL-HL']
joe;['NP']
ratcliff;['NP']
still;['RB', 'QL', 'VB', 'JJ', 'QLP', 'NP', 'NN']
expects;['VBZ']
tell;['VB', 'VB-TL', 'VB-NC']
folks;['NNS', 'NNS-HL']
why;['WRB', 'UH', 'WRB-HL', 'WRB-NC']
thinks;['VBZ']
berry's;['NP$']
we're;['PPSS+BER', 'PPSS+BER-NC']
';"[""'""]"
pro;['JJ', 'NN', 'IN', 'FW-IN-TL', 'IN-HL']
letters;['NNS', 'NNS-TL', 'NNS-HL']
con;['JJ', 'FW-IN-TL', 'FW-IN', 'NN']
betting;['NN', 'VBG', 'VBG-HL']
believe;['VB']
people;['NNS', 'NNS-TL', 'NNS-HL', 'VB', 'NNS-NC']
better;['RBR', 'VB', 'JJR', 'JJR-TL', 'QL', 'JJR-HL']
informed;['VBN', 'VBD']
question;['NN', 'VB', 'NN-HL', 'NN-TL']
oppose;['VB']
i'm;['PPSS+BEM']
willing;['JJ']
stake;['VB', 'NN']
my;['PP$', 'PP$-TL', 'NP', 'UH']
ex-gambler;['NN']
san;['NP', 'NP-HL', 'NP-TL']
antonio;['NP']
advocacy;['NN']
ponies;['NNS']
heard;['VBD', 'VBN', 'NP']
option;['NN']
proposal;['NN', 'NN-HL']
favorable;['JJ']
although;['CS']
faces;['VBZ', 'NNS', 'NNS-HL', 'VBZ-TL']
hard;['JJ', 'RB', 'NP', 'JJ-HL']
sledding;['NN']
later;['RBR', 'JJR']
finally;['RB']
sent;['VBD', 'VBN', 'VBN-HL']
extending;['VBG']
planning;['VBG', 'VBG-TL', 'NN', 'VBG-HL', 'NN-TL']
cities;['NNS']
quickly;['RB']
whipped;['VBD', 'VBN']
meager;['JJ']
fare;['NN']
bills;['NNS', 'NPS']
committees;['NNS', 'NNS-TL']
passing;['VBG', 'NN']
calendar;['NN']
validated;['VBD']
acts;['NNS', 'VBZ', 'NNS-TL']
districts;['NNS', 'NNS-HL', 'NNS-TL']
another;['DT', 'DT-HL']
enlarged;['VBD', 'VBN']
beaumont;['NP-TL', 'NP']
navigation;['NN-TL', 'NN']
district;['NN-TL', 'NN']
third;['OD', 'RB', 'OD-TL', 'NN']
amended;['VBD', 'VBN']
creation;['NN', 'NN-HL']
lamar;['NP-TL', 'NP']
previously;['RB']
adopted;['VBN', 'VBN-HL', 'VBD']
without;['IN', 'IN-TL', 'IN-HL', 'IN-NC']
dissent;['NN', 'VB']
a.;['NP', 'NP-HL', 'NNS', 'JJ', 'NN']
r.;['NP', 'NP-HL', 'NP-TL']
schwartz;['NP']
galveston;['NP']
mentally;['RB']
retarded;['VBN', 'VBN-HL']
gulf;['NN-TL', 'NN', 'NN-TL-HL']
coast;['NN-TL', 'NN-HL', 'NN', 'NN-TL-HL']
meantime;['NN', 'RB']
accept;['VB']
gifts;['NNS']
donations;['NNS']
site;['NN', 'NN-HL']
revision;['NN']
louis;['NP', 'NP-TL']
crump;['NP']
saba;['NP']
17,000;['CD']
retailers;['NNS']
group;['NN', 'NN-TL', 'VB']
miscellaneous;['JJ']
excise;['NN']
taxes;['NNS', 'NNS-TL', 'NNS-HL']
eliminating;['VBG']
requirement;['NN']
return;['NN', 'VB', 'JJ', 'NN-NC']
notarized;['VBN']
instead;['RB']
certificate;['NN']
correctness;['NN']
violation;['NN']
penalty;['NN']
plus;['CC', 'RB-TL', 'IN']
$1,000;['NNS']
fine;['NN', 'JJ', 'JJ-TL', 'RB', 'VB']
series;['NN', 'NN-TL', 'NNS', 'NNS-TL']
league;['NN-TL', 'NN', 'NN-HL']
aikin;['NP']
paris;['NP', 'NP-HL', 'NP-TL']
relieve;['VB']
estate;['NN', 'NN-TL']
brokers;['NNS']
own;['JJ', 'VB']
annual;['JJ', 'JJ-TL', 'NN']
licensing;['VBG', 'NN']
fee;['NN']
$12;['NNS']
license;['NN', 'VB']
natural;['JJ', 'JJ-HL', 'JJ-TL']
gas;['NN', 'VB', 'NN-TL', 'NN-HL']
utility;['NN', 'NN-HL']
right;['NN', 'JJ', 'RB', 'QL', 'NN-HL', 'NR', 'NN-TL', 'JJ-HL', 'JJ-TL']
eminent;['JJ']
domain;['NN']
frank;['NP', 'JJ', 'NP-TL', 'NN']
owen;['NP', 'NP-TL']
3;['CD-TL', 'CD', 'CD-HL', 'OD', 'OD-TL']
acquire;['VB']
sites;['NNS']
underground;['JJ', 'RB', 'NN', 'JJ-HL']
storage;['NN']
reservoirs;['NNS']
marshall;['NP', 'NP-TL']
formby;['NP']
plainview;['NP']
commission;['NN-TL', 'NN']
suggested;['VBD', 'JJ', 'VBN', 'VBN-HL']
fill;['VB', 'VB-HL']
vacancies;['NNS']
need;['NN', 'VB', 'MD', 'VB-TL', 'NN-HL']
costly;['JJ']
elections;['NNS']
formby's;['NP$']
appointee;['NN']
selected;['VBN', 'VBD']
composed;['VBN', 'VBD']
lieutenant;['NN', 'NN-TL']
chief;['JJS', 'JJS-TL', 'NN', 'NN-TL']
justice;['NN', 'NN-TL', 'NP']
supreme;['JJ-TL', 'JJ']
representatives;['NNS', 'NNS-TL']
decided;['VBD', 'VBN']
taking;['VBG', 'NN', 'NIL']
poll;['NN']
kind;['NN', 'JJ', 'JJ-HL', 'NN-HL']
texans;['NPS']
prefer;['VB']
adverse;['JJ']
81;['CD']
65;['CD', 'CD-TL']
kept;['VBD', 'VBN', 'VBD-HL', 'VBN-HL']
affairs;['NNS-TL', 'NNS']
referendum;['NN']
april;['NP', 'NP-HL']
4;['CD', 'CD-TL', 'CD-HL', 'CD-TL-HL']
u.s.;['NP', 'NP-TL', 'NP-HL']
senator;['NN', 'NN-TL']
wesley;['NP', 'NP-TL']
roberts;['NP']
seminole;['NP']
idea;['NN', 'NN-HL', 'NN-NC', 'FW-NN-TL']
delay;['NN', 'VB']
kill;['VB', 'NN']
west;['JJ-TL', 'NR-TL', 'NR', 'NR-TL-HL', 'NR-HL', 'NP', 'JJ']
texan;['NP-TL', 'NP', 'JJ']
reported;['VBD', 'VBN', 'VBN-HL']
gotten;['VBN']
hollowell;['NP']
feb.;['NP', 'NP-HL']
22;['CD', 'CD-TL']
final;['JJ', 'NN', 'JJ-HL', 'JJ-TL', 'AP']
legislative;['JJ', 'JJ-TL']
two-thirds;['NNS', 'NN', 'QL']
majorities;['NNS']
printed;['VBN', 'VBD', 'VBN-HL', 'VBN-TL']
opponents;['NNS']
couldn't;['MD*']
information;['NN', 'NN-TL', 'NN-HL']
proposals;['NNS', 'NNS-HL']
intelligent;['JJ']
choice;['NN', 'NN-HL', 'NN-TL', 'JJ']
except;['IN', 'VB', 'RB']
absent;['JJ', 'VB']
paradise;['NN-TL', 'NN']
lost;['VBD', 'VBN']
alleged;['VBN', 'VBD']
water;['NN', 'NN-TL', 'VB', 'NN-TL-HL', 'NN-HL', 'NN-NC']
needs;['NNS', 'VBZ', 'NNS-HL']
texas';['NP$']
big;['JJ', 'JJ-TL', 'JJ-HL', 'NP']
cotten;['NP']
weatherford;['NP']
insisted;['VBD', 'VBN']
development;['NN', 'NN-TL', 'NN-HL', 'NIL']
effort;['NN']
fort;['NN-TL', 'NN-TL-HL', 'NN', 'NP', 'VB']
cover;['VB', 'NN', 'NN-TL']
places;['NNS', 'NNS-HL', 'VBZ']
wise;['NP-TL', 'JJ', 'NP']
hamlet;['NN', 'NP']
250;['CD', 'CD-TL']
shouting;['NN', 'VBG']
ended;['VBD', 'VBN', 'VBD-TL']
114;['CD', 'CD-TL']
sending;['VBG', 'NN']
sponsored;['VBN', 'VBD']
$5,000,000;['NNS']
$15,000,000;['NNS']
maximum;['JJ', 'NN', 'JJ-HL']
loan;['NN', 'NN-TL', 'NN-HL']
could;['MD', 'MD-HL']
project;['NN', 'VB', 'NN-TL']
construed;['VBD', 'VBN']
large;['JJ', 'RB', 'NN']
felt;['VBD', 'VBN', 'NN']
spent;['VBN', 'VBD']
providing;['VBG', 'CS', 'VBG-HL']
statements;['NNS', 'NNS-HL']
paying;['VBG']
benefit;['VB', 'NN', 'NN-TL']
pending;['JJ', 'IN']
sway;['VB', 'NN']
cotten's;['NP$']
attack;['NN', 'VB', 'NN-HL', 'NIL']
bill's;['NN$', 'NP$', 'NP+HVZ-NC']
defenders;['NNS']
mostly;['RB', 'RB-HL']
small-town;['NN', 'NN-NC']
buchanan;['NP']
dumas;['NP']
eligio;['NP']
kika;['NP']
de;['NP', 'FW-IN', 'FW-IN-TL']
la;['NP', 'FW-AT-TL', 'FW-AT', 'NP-TL']
garza;['NP']
mission;['NN-TL', 'NN', 'NN-HL']
f.;['NP']
collins;['NP']
newton;['NP']
chapman;['NP']
sulphur;['NN-TL', 'NN']
springs;['NNS-TL', 'NNS', 'VBZ']
poor;['JJ', 'JJ-TL', 'JJ-NC']
boy's;['NN$']
peanut;['NN']
serving;['VBG', 'NN']
reducing;['VBG']
learning;['VBG', 'NN', 'VBG-HL']
educational;['JJ', 'JJ-HL', 'JJ-TL']
methods;['NNS', 'NNS-HL', 'NNS-TL']
c.;['NP', 'NP-TL', 'NIL']
grover;['NP']
teaches;['VBZ']
history;['NN', 'NN-TL', 'NN-HL']
24;['CD', 'CD-HL', 'CD-TL']
12;['CD', 'CD-TL', 'CD-HL', 'CD-TL-HL']
semester;['NN']
hours;['NNS']
so-called;['JJ']
teaching;['VBG', 'NN', 'VBG-HL', 'NN-TL']
required;['VBN', 'VBD', 'VBN-HL']
junior;['JJ', 'JJ-TL', 'NN', 'NP', 'NN-TL']
senior;['JJ', 'NN', 'JJ-TL', 'JJ-HL']
high;['JJ', 'NN', 'JJ-TL', 'JJ-HL', 'RB']
normal;['JJ', 'RB']
college;['NN', 'NN-TL', 'NN-HL']
30;['CD', 'CD-HL']
junior-senior;['JJ']
teachers;['NNS', 'NNS-TL']
least;['AP', 'QL', 'RBT', 'NN']
credit;['VB', 'NN', 'NN-HL', 'NN-TL']
subject;['NN', 'JJ', 'VB']
remainder;['NN']
4-year;['JJ']
subjects;['NNS', 'VBZ', 'NNS-HL']
person;['NN', 'NN-TL']
master's;['NN$', 'NN$-TL']
degree;['NN']
physics;['NN', 'NN-TL', 'NN-HL']
chemistry;['NN', 'NN-HL']
math;['NN']
english;['NP', 'JJ', 'NP-TL', 'NPS', 'JJ-TL']
permitted;['VBN', 'VBD']
teach;['VB']
fifty-three;['CD']
150;['CD']
immediately;['RB', 'QL']
joined;['VBD', 'VBN']
co-signers;['NNS']
sp.;['NN-HL']
regents;['NNS']
named;['VBN', 'VBD']
dr.;['NN-TL', 'NN-TL-HL']
clarence;['NP']
clark;['NP', 'NP-TL']
hays;['NP', 'NP-HL']
kan.;['NP']
school's;['NN$']
president;['NN', 'NN-TL']
succeed;['VB', 'VB-TL']
mclemore;['NP']
retire;['VB']
close;['NN', 'JJ', 'RB', 'VB', 'QL']
holds;['VBZ', 'VBZ-HL', 'NNS-TL', 'NNS']
earned;['VBN', 'VBD']
university;['NN-TL', 'NN', 'NN-TL-HL']
oklahoma;['NP-TL', 'NP']
master;['NN-TL', 'JJS', 'NN', 'VB', 'JJ', 'NN-HL']
science;['NN-TL', 'NN']
&;['CC', 'CC-TL', 'CC-HL', 'NP-TL']
bachelor;['NN-TL', 'NN']
southwestern;['JJ-TL', 'JJ']
okla.;['NP']
addition;['NN', 'NN-HL']
rhode;['NP-TL', 'NP-TL-HL']
island;['NN-TL', 'NN', 'NN-TL-HL', 'NN-HL']
massachusetts;['NP-TL', 'NP']
institute;['NN-TL', 'NN', 'VB']
technology;['NN-TL', 'NN', 'NN-NC']
captain;['NN', 'NN-TL']
basketball;['NN', 'NN-TL']
team;['NN', 'NN-TL']
football;['NN', 'NN-TL', 'NN-HL']
letterman;['NN']
served;['VBN', 'VBD', 'VBD-HL']
athletic;['JJ', 'JJ-TL']
raymondville;['NP']
instructor;['NN']
associate;['JJ', 'VB', 'NN-TL', 'NN']
professor;['NN', 'NN-TL', 'NN-HL']
border;['NN', 'NN-TL']
patrolman;['NN', 'NN-TL']
signal;['NN-TL', 'NN', 'VB']
corps;['NN-TL', 'NN', 'FW-NN', 'NN-TL-HL']
army;['NN-TL', 'NN', 'NN-HL']
denton;['NP-HL', 'NP-TL', 'NP']
principals;['NNS']
independent;['JJ-TL', 'JJ', 'JJ-HL']
re-elected;['VBN']
1961-62;['CD']
recommendation;['NN']
supt.;['NN-TL']
chester;['NP', 'NP-TL']
o.;['NP', 'NP-TL']
strickland;['NP']
racial;['JJ']
discrimination;['NN']
employment;['NN', 'NN-TL']
called;['VBN', 'VBD']
yesterday;['NR']
ribbon;['NN']
dependent;['JJ', 'NN']
culminating;['VBG']
adc;['NN']
cook;['NP', 'NP-TL', 'NN', 'VB']
york;['NP-TL', 'NP']
consulting;['VBG', 'VBG-TL']
firm;['NN', 'JJ']
10;['CD', 'CD-TL', 'CD-HL', 'CD-TL-HL']
range;['NN', 'NN-HL', 'VB', 'NN-NC', 'NN-TL']
soaring;['VBG']
case;['NN', 'NP', 'NN-HL', 'NP-TL', 'NN-TL', 'VB']
load;['NN', 'VB']
serious;['JJ', 'JJ-NC']
causes;['NNS', 'VBZ', 'NNS-HL', 'NNS-TL']
family;['NN', 'NN-TL', 'NN-HL']
breakdown;['NN']
desertion;['NN']
dependency;['NN']
solve;['VB-HL', 'VB']
monthly;['JJ', 'NN-TL', 'RB']
100,000;['CD']
recipients;['NNS']
4.4;['CD']
virgil;['NP']
martin;['NP']
carson;['NP']
pirie;['NP']
co.;['NN-TL']
problems;['NNS', 'NNS-HL']
forced;['VBN', 'VBD']
depend;['VB']
subsistence;['NN']
volume;['NN', 'NN-TL', 'NN-HL']
cases;['NNS', 'NNS-HL']
decrease;['VB', 'NN']
community;['NN', 'NN-TL', 'NN-HL']
able;['JJ']
deal;['VB', 'VB-HL', 'NN', 'NN-TL', 'VB-NC']
effectively;['RB']
relatively;['RB', 'QL']
limited;['VBN', 'VBD', 'VBN-TL']
skills;['NNS']
color;['NN', 'VB', 'NN-HL', 'NN-TL']
underlying;['VBG', 'VBG-HL']
breakups;['NNS']
extension;['NN-HL', 'NN', 'NN-TL']
living;['VBG', 'VBG-TL', 'NN', 'VBG-HL']
relatives;['NNS', 'NNS-NC']
parents;['NNS', 'NNS-TL']
preserving;['VBG', 'VBG-HL']
unity;['NN', 'NN-TL']
projects;['NNS', 'NNS-TL', 'VBZ', 'NNS-HL']
prevention;['NN', 'NN-HL']
illegitimacy;['NN']
defendants;['NNS']
summerdale;['NP']
burglary;['NN']
trial;['NN', 'NN-HL', 'NN-TL', 'NN-NC']
indicating;['VBG']
guilt;['NN']
arrest;['NN', 'VB']
parsons;['NP']
criminal;['JJ-TL', 'NN', 'JJ', 'JJ-NC']
disclosure;['NN']
bellows;['NP', 'NNS', 'NP-TL', 'VBZ']
defense;['NN', 'NN-TL', 'NN-HL']
counsel;['NN', 'VB']
startled;['VBD', 'VBN']
observers;['NNS']
viewed;['VBN', 'VBD']
prelude;['NN', 'NN-TL']
quarrel;['NN', 'VB']
six;['CD', 'CD-HL', 'NP', 'CD-TL']
eight;['CD', 'CD-TL']
policemen;['NNS', 'NNS-TL']
grant;['VB', 'NN', 'NP', 'VB-HL', 'NN-TL']
client;['NN']
alan;['NP']
clements;['NP']
separate;['JJ', 'VB', 'JJ-HL']
request;['NN', 'VB']
all-woman;['JJ']
courtroom;['NN']
fears;['VBZ-HL', 'VBZ', 'NNS']
prejudicial;['JJ-HL', 'JJ']
aspects;['NNS-HL', 'NNS', 'NNS-TL']
highly;['QL', 'RB']
strongly;['RB', 'QL']
